date,00:00,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30
2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,3.5,7.5,12.5,17.2,21.4,23.6,25.2,26.9,29.4,31.2,33.1,33.9,32.8,32,31.2,30.5,30,28.5,26.9,24.9,22.4,18.3,13.4,10,6.2,3,1.5,0.5,0,0,0,0,0,0
2021-01-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,3.3,6.8,10.9,14,17.9,20.6,23.3,26.5,27.5,29.4,31.1,30.9,31,32.3,32.4,31.3,30.3,27.6,24.9,22.2,19.3,16.2,13.5,10.3,7.1,4,1.7,0.4,0.1,0,0,0,0,0
2021-01-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,3.6,7,11.2,14.3,16.8,19.6,22.1,25,28,30.9,32.8,33,34,34.8,35.4,36.1,34.8,31.7,28.2,25.7,22.3,19.2,15.6,11.5,7.2,3.9,1.7,0.5,0.1,0,0,0,0,0
2021-01-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2.3,4.9,7.9,10.6,13.3,17.1,19.1,21,23,23.6,23.8,24.2,23.8,23.9,24.3,23.6,22,20.1,18.6,17,15.9,14.5,12.5,10.3,7.5,4,1.5,0.4,0,0,0,0,0,0
2021-01-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,4,8.7,13.2,17.3,20.7,23.7,26.2,28.3,29.2,30.1,30.5,30.9,30.2,29.6,29.1,28,26.9,25.3,23.4,20.8,18.4,16,13.1,10.8,7.8,4.6,1.8,0.4,0.1,0,0,0,0,0
2021-01-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,3.5,7.6,11.9,15.3,18.4,21.2,23.8,25.7,27,27.8,29.6,30.5,31.1,31,30.4,29.7,28.3,26.8,24.9,22.4,19.6,17,13.6,11,7.6,4.5,1.9,0.5,0.1,0,0,0,0,0
2021-01-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,3.2,7.1,11.3,15.5,18.6,21.6,24.8,27.4,29,30.4,31,31.3,31.6,31.4,31.1,31.2,30.8,29.6,27.6,24.8,22.2,19.4,17.1,13.2,9.4,5.4,2.2,0.5,0.1,0,0,0,0,0
2021-01-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,3.2,7.3,11.5,15.4,19,22.4,25.4,28.1,30.4,31.5,32.3,32.9,32.5,32.4,32.2,32.1,30.9,29.4,27.6,25.5,22.9,20.3,17.3,14,9.9,5.6,2.2,0.5,0.1,0,0,0,0,0
2021-01-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,3.9,9.1,14.3,18.6,22,25,27.8,30.8,33.1,35.3,35.7,36.1,35.7,35.5,34.9,34.8,33.4,31.8,30.3,27.8,24.7,20.3,16.3,12.7,9.3,5.3,2.1,0.5,0.1,0,0,0,0,0
2021-01-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,4.5,10.4,16.8,22.1,26.9,30.1,33.3,35.9,37.5,38.8,39.8,40,39.9,39.1,38.1,37.4,35.6,33.5,31.6,28.6,26,22.9,18.1,13.5,9.4,5.1,1.8,0.5,0.1,0,0,0,0,0
2021-01-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,3.5,8.3,13.8,18,22.2,25.4,27.5,29.4,30.7,30.5,31.1,31.6,31.2,30.6,29.2,27.8,26.7,25.8,23.5,20.3,17.5,14.6,11.7,8.1,5.4,2.8,1.2,0.4,0.1,0,0,0,0,0
2021-01-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,3.2,7.4,13,17.7,21.1,25.2,27.7,29.5,31.6,33,33.8,34.8,34.9,34.6,34.5,34.1,33.6,31.9,30,27.8,24.9,22,18.5,14.3,9.9,5.4,2.1,0.5,0.1,0,0,0,0,0
2021-01-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,3.4,8.7,15.1,20,23.8,26.7,28.8,30.7,30.9,31.1,31.2,30.4,30.7,31.6,32.4,31.4,28.9,26.5,24.9,22.9,19.1,15.8,13,9.7,6.6,3.4,1.3,0.5,0.1,0,0,0,0,0
2021-01-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,3.4,8.4,14.6,19.5,22.9,26.2,29.3,31.9,33.5,35,35.7,35.8,35.5,35,34.2,33.3,31.9,30.6,28.6,26.4,23.9,21,18,14.3,9.9,5.3,2,0.5,0.1,0,0,0,0,0
2021-01-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,3.2,8.6,14.4,18.9,22.7,25.3,27.2,29.2,30.7,32.3,33.6,34.2,34.7,34.3,34.1,32.8,31.3,30,28.7,26,23.6,21.3,18.1,14,9.4,5.1,2,0.5,0.1,0,0,0,0,0
2021-01-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,3.3,9.3,16.3,21.5,25.4,29.1,32,33.4,34.9,35.9,36.4,36.8,36.9,37.1,36.1,35.2,34.7,34,31.6,30.3,27.7,24.3,20.7,16.6,11.2,5.8,2.1,0.5,0.1,0,0,0,0,0
2021-01-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,3.2,8.4,15.2,21.8,25.5,28.6,32.2,35.1,36.7,39,40.3,40,40.2,40.1,40.2,39.3,38.3,37.2,35.7,33.2,30,26.5,21.7,16.8,11.6,6.2,2.3,0.5,0.1,0,0,0,0,0
2021-01-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,2.5,7,12.2,16.2,19.5,22.4,25.1,27.5,28.9,31,32.9,33.5,33.5,33,31.9,30.7,29,27.6,25.8,23.8,21.5,18.5,15.6,12.5,8.9,4.9,1.8,0.4,0.1,0,0,0,0,0
2021-01-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,2.4,6.9,11.5,15.5,19.6,22.5,25.4,28.2,30.8,33.9,35.7,36,35.6,36.1,36.3,35.7,34.6,33.2,30.5,28,25.2,22.8,19,15,10,5.3,1.9,0.5,0.1,0,0,0,0,0
2021-01-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,2.6,7.3,12.3,17.3,21.1,24.2,26.4,28.5,30.5,32.3,32.9,33.2,34,34,33.2,32.7,32.8,31.8,30,28.5,26.1,23.6,20,15.6,11,5.7,2.1,0.5,0.1,0,0,0,0,0
2021-01-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,2.4,7.7,14.3,19.5,23.8,27.1,30,32.4,33.6,34.9,35.6,35.9,35.9,36,35.2,33.9,32.7,31.1,29.6,27.6,25.7,22.7,19.2,14.3,9.7,5,1.8,0.4,0.1,0,0,0,0,0
2021-01-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,2.6,7.9,14.4,19.8,24.2,27.6,30.3,32.9,34.6,35.9,37.1,37.1,36.6,36,35.2,34.1,32.7,31.3,29.2,27.2,25,21.7,18.8,14.9,10.2,5.4,1.8,0.4,0,0,0,0,0,0
2021-01-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,2.6,8.1,14.3,19.2,23.9,27.6,30.3,32.7,34.7,36.1,37,37.4,37.5,37.7,37.2,36.3,34.7,32.7,31,29.4,25.4,21.8,18.3,13.9,9.3,4.7,1.6,0.3,0,0,0,0,0,0
2021-01-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,2.6,8.5,15,20.6,24.5,27.4,29.3,30.6,31.5,31.8,32.4,32.9,32.7,31.9,31.4,29.9,28.4,26.2,24.1,21.2,17.8,13.6,12.8,9.6,6,2.9,1,0.3,0,0,0,0,0,0
2021-01-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1.8,5.8,11,14.6,17.8,19.9,22,24.3,24.9,25.2,25.8,25.1,24,23.1,23.1,22.7,21.7,20.9,19.9,18.2,16.1,14.3,11.8,9.2,5.2,2,0.6,0.3,0.1,0,0,0,0,0
2021-01-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1.6,5.7,10.9,15.7,18.8,21.5,23.2,24.3,26.1,27.4,28.5,28.7,28.6,28.8,28.3,28.3,27,25.8,24.1,22.3,20,17.9,15.2,12.3,8.6,4.4,1.6,0.4,0,0,0,0,0,0
2021-01-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1.7,6.2,11.5,16.1,19.3,21.7,24.6,26.7,28.3,29.8,30.8,31.6,31.8,32.4,32.5,32.1,30.7,29.6,28.2,26.2,23.3,20.2,15.7,12.1,7.6,3.6,1.2,0.3,0,0,0,0,0,0
2021-01-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1.1,3.9,7.3,10.8,13.9,17.5,19.7,21.6,23.6,24.9,25.8,26.1,26.2,26.3,25.3,24.6,22.7,21.3,19.6,17.4,15.3,13.3,10.2,7.3,4.7,2.2,0.7,0.2,0,0,0,0,0,0
2021-01-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.9,3.2,6.4,9.4,11.7,13.7,15.5,17.9,20,21.4,21.6,22.3,23.1,23.9,25,25.4,24.4,24,21.7,19.6,18.2,15.6,13.4,10.1,7,3.5,1.2,0.3,0,0,0,0,0,0
2021-01-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,5.3,10.9,15.1,18.3,20.7,23.7,25.9,27.4,29.3,31.1,32.7,34.2,35.2,36.3,36.1,35.1,34.2,32.5,30.3,27,23.8,20,16,10.2,4.9,1.6,0.3,0,0,0,0,0,0
2021-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1.6,6.7,12.7,18.2,22.9,25.6,28.5,30.2,31.7,33.1,34.7,35.2,35.8,36.6,37.1,36.4,35.6,34,31.7,29.6,27.3,24.5,19.8,14.8,9.3,4.2,1.4,0.3,0,0,0,0,0,0
2021-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1.3,4.8,9.5,13.4,16.9,19.1,21.2,23.4,24.8,26.6,28.4,29.5,30.2,30.8,29.8,28.5,27.7,26.6,25.1,23.5,20.8,18.4,15,12.3,7.8,4.1,1.4,0.3,0,0,0,0,0,0
2021-02-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.5,10.1,15.1,18.7,21.4,24.3,26,27.8,28.9,30.4,31.2,31.4,31.6,32,31.9,31.7,31.1,29.3,27,24.6,21.8,18.9,14.4,9.5,4.7,1.4,0.3,0,0,0,0,0,0
2021-02-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,5.4,11.7,17.2,22.1,26,30,32.8,35.1,36.1,37.2,37.8,37.3,37,36.7,36.3,35.8,34.4,33.1,30.5,26.7,22.9,18.7,14.7,9.3,4.3,1.3,0.3,0,0,0,0,0,0
2021-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,5.4,10.6,15.9,20.3,23.3,26.5,28.9,29.4,30.1,30.7,31.1,30.9,30.9,30.4,29.2,26.9,25.5,24.8,21.4,18,14.6,11.3,7.8,4.3,1.8,0.5,0.1,0,0,0,0,0,0
2021-02-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,3.9,8.2,12.4,16.3,20.5,23.5,26.2,28.4,28.7,29.2,29,28.7,28.9,27.9,28.3,27.5,25.6,24.1,21.3,19.2,17,13.1,9.2,5.8,2.9,0.9,0.2,0,0,0,0,0,0
2021-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,4.7,10.3,15.2,18.5,20.5,22.7,24.9,26.3,27.5,29.5,30.3,30.1,30,30.1,30.3,30.4,29.2,28.4,26.1,23.2,20.1,15.9,13.1,8,3.7,1,0.1,0,0,0,0,0,0
2021-02-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,5,10.6,16.9,21.7,24.4,26.9,29.1,31.8,34.2,35.6,36.1,36.3,36.6,35.8,34.8,33.6,32.2,30.6,29.3,26.8,23.1,18.8,14.6,9.3,4.3,1.3,0.2,0,0,0,0,0,0
2021-02-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,3.9,8.4,13.7,17.7,21.4,24.2,26.9,29,30.3,30.9,31.3,30.9,30.2,31.3,30.8,30.4,30.2,29.1,27.2,24.4,21.5,17.8,13.3,7.9,3.6,1.1,0.2,0,0,0,0,0,0
2021-02-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,4.3,9.7,15.1,19.6,23.7,26.6,29.2,30.5,32.3,33.3,33.7,33.9,34.1,33.4,32.5,31.5,30.8,29.8,28.2,25.3,21.3,18.2,14.1,8.4,3.6,1.1,0.2,0,0,0,0,0,0
2021-02-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,4.7,10.2,16.1,21.1,24.7,27.5,30.9,32.2,32.7,32.7,32.6,33.1,33.4,33.9,33.2,32.2,30.4,28.7,26.1,23.2,20.2,17.7,13.7,8.4,3.6,1,0.2,0,0,0,0,0,0
2021-02-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,4.3,9.7,15.6,20.7,23.8,26.5,28,29.3,30.4,30.6,30.1,29.5,29.8,28.9,27.9,26.9,24.9,21.9,19.6,17.5,14.8,11.2,7.6,4.1,1.6,0.4,0.1,0,0,0,0,0,0
2021-02-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2.7,6.3,10,13.4,16.4,19.2,21.6,23.7,26.1,27.9,28.8,29.1,30.3,31,30.9,30.3,27.9,24.9,23.1,20.5,17.7,15,11.7,7.3,3.4,1,0.2,0,0,0,0,0,0
2021-02-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,4,9.9,15.9,20,23.7,26.6,29.4,31.2,32.7,33.4,34.1,34.3,34.4,34.1,33.5,32.6,31.6,29.9,28.6,26.4,23.2,19.2,14.5,9,3.9,1.1,0.2,0,0,0,0,0,0
2021-02-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,3.7,9.6,16,21.1,25.6,28.9,31.9,33.4,35.5,37,37.4,37.5,37.8,37.8,36.8,36.1,35.3,33.9,31.6,28.4,24.2,21.7,15.8,9.3,4,1.1,0.2,0,0,0,0,0,0
2021-02-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,4,9.4,15.5,19.8,24.6,27.6,30.3,33.2,35.1,35.6,36.5,36.9,37,36.8,36.5,35.7,34.6,32.4,29.6,26,23,18.9,13.8,8.1,3.3,0.9,0.1,0,0,0,0,0,0
2021-02-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,4.1,9.9,15.6,19.5,23.5,26.4,29.2,30.7,32.6,33.6,34.1,33.8,33.2,32.1,31.8,30.8,29.7,27.8,24.2,21.8,18.7,15.5,10.5,6,2.4,0.6,0.1,0,0,0,0,0,0
2021-02-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,3.6,9.6,16,20.7,24.1,27.2,29.3,31.1,32.1,33.1,33.5,34.5,34,32.8,31.6,30.3,29.2,27.4,25.7,23.4,20.4,16.4,12.4,7.3,2.8,0.7,0.1,0,0,0,0,0,0
2021-02-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,3.1,8.1,13.8,18.3,21.3,24.2,26.5,28.5,29.8,30.7,31.8,31.8,32.1,31.7,31.2,30,29.1,27.1,24.7,21.8,18.6,15.4,11.4,6.7,2.7,0.6,0.1,0,0,0,0,0,0
2021-02-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,2.6,6.6,11.2,15.1,18.1,20.7,23.4,25.7,27.5,28.3,28.5,28.9,28.7,27.7,26.4,25.4,23.9,22.3,20,17.4,14.8,12.5,8.9,4.9,1.7,0.3,0,0,0,0,0,0,0
2021-02-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,2.6,8.1,13.6,17.2,20,22.3,25.1,27,28.5,30,30.3,30.1,29.9,29.8,29.2,28.1,27.3,25.2,23.2,21.4,18.4,15.3,10.1,5.5,2.1,0.6,0.1,0,0,0,0,0,0
2021-02-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,3.6,9.5,16.4,22.3,25.7,28.7,31.8,34,35.2,36.2,35.8,35.5,34.9,34.5,33.1,31.7,30.3,27.9,25.5,22.7,18.9,14.9,10.6,5.9,2.2,0.6,0.1,0,0,0,0,0,0
2021-02-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,3.3,9.5,16.2,20.8,24.9,27.4,30,32.1,33.5,34.2,35,35.2,34.6,34.2,33.5,32.4,30.4,27.8,25.5,22.7,19.3,15.7,11.2,6.2,2.3,0.6,0.1,0,0,0,0,0,0
2021-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,3.1,8.6,14.4,18.9,22.4,25.8,28.1,29.8,30.8,31.5,32.2,32.8,33.1,32.7,32.1,31.4,30.3,28.7,25.7,22.9,19.3,15.5,11.4,6.4,2.4,0.5,0.1,0,0,0,0,0,0
2021-02-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,2.2,6.1,11.2,15.3,19.9,23.6,27.1,29.8,31,32.6,33.1,32.7,32.5,32.7,31.6,30,29.1,27.1,25.2,22.2,18.4,15.2,11.1,6.1,2.4,0.6,0.1,0,0,0,0,0,0
2021-02-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,2,6.3,11.9,16,18.9,21.6,23.5,25.5,27.4,29.3,30.3,31.7,31.9,30.6,30.8,29.8,29.4,28.3,25.2,22.1,18.5,15.2,11.1,6.3,2.3,0.5,0,0,0,0,0,0,0
2021-02-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,2.7,7.7,13.3,18.1,22,25,28.3,30.8,32.1,33,33.4,33.8,34,34.2,34.5,33.7,32.4,30.4,27.6,24.3,20.5,15.9,10.7,5.9,2.2,0.5,0,0,0,0,0,0,0
2021-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,2,6.1,11.6,14.1,17.2,21,23.4,25.6,27,27.8,28.3,28.5,28.8,29.5,29.1,28.1,26.3,24.6,22.8,20.5,18.7,15,10.7,5.9,2.1,0.5,0,0,0,0,0,0,0
2021-02-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,2.5,7.8,14.2,19.6,23.7,27.1,30.2,32.5,34.6,36.3,36.7,36.6,36,35.2,34.1,32.4,30.5,28.3,25.5,22.1,17.8,13.8,9.5,5.1,1.9,0.4,0,0,0,0,0,0,0
2021-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1.6,5.2,10.1,14.1,17.4,20.6,23.1,25.2,26.7,27.1,27.7,27.6,27.2,27.5,26.7,25.7,24.5,22.6,20.3,18.1,15.3,12.9,9.2,5,1.7,0.3,0,0,0,0,0,0,0
2021-03-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,2.4,7.8,13.8,18.6,21.8,25.4,28.2,30.5,32.4,33.9,34.5,35,35.8,35.7,35.2,33.6,32.4,29.6,27.6,24.2,20.2,15.2,9.8,4.5,1.2,0.2,0,0,0,0,0,0,0
2021-03-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1.6,5.7,11.2,15.6,19.4,22.8,26.3,28.1,29.5,30.9,32.2,32.8,32.8,33,32.5,31.7,30.4,28.5,26.1,24,19.9,16.3,11.1,5.6,1.8,0.3,0,0,0,0,0,0,0
2021-03-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1.7,6.2,12.3,17.2,21.5,24.7,27,29.8,32.9,34.5,35.3,34.9,34.8,34.7,34.2,33.6,32.2,30.7,28.1,25.4,21.8,17,11.2,5.3,1.6,0.3,0,0,0,0,0,0,0
2021-03-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,2.3,8.1,15.4,21.5,26.2,30.1,33,35,36.3,37.3,38.8,39.6,39.6,39.2,38.9,38.2,36.2,34,31.7,28,23.5,18.3,11.8,5.2,1.4,0.2,0,0,0,0,0,0,0
2021-03-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2.3,8.5,16.2,22.8,28,32.5,36.1,38,39.2,40.4,41.6,42.1,42.2,41.7,40.6,39.2,38,35.9,32.5,29.4,23.9,18.1,11.2,4.5,1,0.2,0,0,0,0,0,0,0
2021-03-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2.1,7.5,14.3,19.8,24.2,28.6,32.2,33.7,36,37.9,38.5,38.9,37.5,36.8,36.2,34.4,32.5,29.8,26,21.2,16.3,12.3,6.8,2.9,0.7,0.1,0,0,0,0,0,0,0
2021-03-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1.5,4.8,9.8,13.7,16.5,20,23.6,26.5,28.5,29.6,30.6,30.3,29.9,27.6,25.6,25.6,23.5,22.7,20.2,17.9,14.7,12.4,8.1,3.6,1.1,0.2,0,0,0,0,0,0,0
2021-03-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1.5,6.2,12.8,18.3,22.6,26.7,29.7,32.6,34.9,36.1,35.6,35.2,35.4,35.7,35.2,34,32.6,30.9,27.7,24.7,20.8,15.8,9.9,4.2,1.1,0.2,0,0,0,0,0,0,0
